URL,Category,Cleaned_URLs,text
http://www.smart-suites.com/,Shopping,http://www.smart-suites.com/,-1
http://www.bauerboys.com/,Shopping,http://www.bauerboys.com/,-1
http://www.pundole.co.uk/,Shopping,http://www.pundole.co.uk/,"Welcome - the neville pundole galleryceramics, glass, pottery, moorcroft, dennis china works, siddy langley, eric marwick, roger cockram, highland stoneware, oiva toikka, sally tuffin, poole, darlington, canterburyPottery, ceramics and glass both early and contemporary from Neville Pundole"
http://www.treehousecollection.co.uk/,Shopping,http://www.treehousecollection.co.uk/,"Special Spring Offer 40% Off Moorcroft Pottery from the Treehouse Collection - Moorcroft Pottery, Walter Moorcroft, William Moorcroft, Moorcroft, Rachel Bishop, Sally Tuffin, ceramics, Art PotteryThe Treehouse Collection has one of the largest and most exclusive selections of Moorcroft Pottery available on the internet today."
http://www.ccdinnerware.com,Shopping,http://www.ccdinnerware.com/,-1
http://www.dishesdelmar.com/,Shopping,http://www.dishesdelmar.com/,-1
http://collectablegifts.net,Shopping,http://collectablegifts.net/,-1
http://www.antique-porcelain-uk.co.uk/,Shopping,http://www.antique-porcelain-uk.co.uk/,"Antique Porcelain and CeramicsPorcelain, ceramics, antique porcelain, meissen, antique ceramics, english oriental, continental porcelain and ceramics, chinese export porcelain and ceramics, china, glassware, Paris Porcelain, bone china, wedgbury antiques, worcester, plate, cup, english, staffordshire, american, shop, german, french, japanese, chinese, england, france, copenhagen, germany, japan, antiques ceramics, ebay auctions dealers, collectors porcelain, sevres, porcelaine, pottery, delft pottery, delftware, Imari, antique, antiques, porcelain, collectible, china, collectibles, china ceramics and porcelain, antique auctions, porcelain auctions, porcelain antiques, antique english porcelain, continental ceramics, antique porcelain, antique porcelain, pottery, antique porcelain, antique porcelain, antique porcelain, antique porcelain, antique porcelain, antique porcelain, antique porcelain, antique porcelain, antique pottery, willow pattern, antique porcelain, staffordshire pottery, antique porcelainAntique porcelain and ceramics: TITLE; META tags; BODY; URL."
http://www.theantiquescompany.com,Shopping,http://www.theantiquescompany.com/,-1
http://alifspottery.tripod.com/,Shopping,http://alifspottery.tripod.com/,"Alif Laila Glazed Potteryhandmade, handcrafted, glaze, glazed, Bengali, Bangladeshi, Indian, pottery, bowls, plates, platters, design, ceramicsHandglazed Bengali designs on many kinds of cermaics"
http://www.tile-heaven.co.uk/,Shopping,http://www.tile-heaven.co.uk/,-1
http://www.blueridgechina.com/,Shopping,http://www.blueridgechina.com/,-1
http://www.rosevilleplace.com,Shopping,http://www.rosevilleplace.com/,-1
http://www.luckyfindantiques.com/,Shopping,http://www.luckyfindantiques.com/,-1
http://uk.geocities.com/rodingarts/,Shopping,http://uk.geocities.com/,-1
http://www.paredware.com/,Shopping,http://www.paredware.com/,-1
http://www.fidiaderuta.com/,Shopping,http://www.fidiaderuta.com/,-1
http://www.gales.co.nz/,Shopping,http://www.gales.co.nz/,Robert & Sue GaleRobert & Sue GaleRobert & Sue Gale
http://www.trocadero.com/japanesepottery/,Shopping,http://www.trocadero.com/,"Collecting Antiques, Fine Art & Decorative Art: Trocadero online mallantiques, antique, fine art, decorative art, collecting antiques, period furniture, authentic antiques, estate jewelry, Asian antiques, art glass, antiques dealers, art pottery, collecting antique art, online mall, depression glass, ethnographic art, classical antiquities, art prints, french antiques, early glass, home decor, collectible glass, fine china, works of art, paintings, sculpture, drawings, Trocadero, artisan and design, popular collectibles, American, European, regional art, 20th C furniture, collection, vintageAuthentic antiques, fine art and decorative art offered by credible American, European and Asian antiques dealers. Trocadero facilitates collecting antique art."
http://www.mccoymania.com/,Shopping,http://www.mccoymania.com/,-1
http://www.andrew-muir.com,Shopping,http://www.andrew-muir.com/,-1
http://www.manorpottery.co.uk,Shopping,http://www.manorpottery.co.uk/,-1
http://www.clayart.gr/,Shopping,http://www.clayart.gr/,-1
http://www.csbr19338.pwp.blueyonder.co.uk/,Shopping,http://www.csbr19338.pwp.blueyonder.co.uk/,-1
http://www.ceramicadetoledo.com/,Shopping,http://www.ceramicadetoledo.com/,-1
http://www.justartpottery.com/,Shopping,http://www.justartpottery.com/,-1
http://www.bananadance.com/,Shopping,http://www.bananadance.com/,"Clarice Cliff & Art Deco Ceramics Dealers | Banana Dance | London | Homeclarice cliff, art deco, ceramics, antiques, glass, carlton ware, shelley, susie cooper, denby, keith murray, beswickBanana Dance are long established and leading Clarice Cliff & Art Deco ceramics, glass, antiques and collectables dealers based in Northcote Road Antiques Market, Battersea, London in the UK."
http://www.gabrian.co.uk/,Shopping,http://www.gabrian.co.uk/,-1
http://www.westmoorepottery.com/,Shopping,http://www.westmoorepottery.com/,Home Page
http://www.hudsonsantiques.co.uk/,Shopping,http://www.hudsonsantiques.co.uk/,-1
http://www.terrecottederuta.com/,Shopping,http://www.terrecottederuta.com/,"Deruta Ceramica Maiolica Terracotta Artistica Originale Fatta a ManoDeruta ceramiche, maiolica, lavorazione ceramiche, visite Deruta, lampade maiolica, deruta, ceramica, maiolica, terrecotte, Terracotta, made in italyCeramica Deruta. Maiolica e terracotta artistica. Fatta a mano. Vendita online. Produzione di ceramiche, bomboniere piatti ciotole vasi. Made in Italy originale"
http://www.jspottery.com/,Shopping,http://www.jspottery.com/,-1
http://www.btinternet.com/~nicam,Shopping,http://www.btinternet.com/,-1
http://www.appletonantiques.co.uk/,Shopping,http://www.appletonantiques.co.uk/,-1
http://www.hanselmannpottery.com/,Shopping,http://www.hanselmannpottery.com/,-1
http://www.jemsbazaar.com.au/,Shopping,http://www.jemsbazaar.com.au/,-1
http://www.glamorganantiques.co.uk/,Shopping,http://www.glamorganantiques.co.uk/,-1
http://www.toddwarnerstudio.com/,Shopping,http://www.toddwarnerstudio.com/,-1
http://www.heelstone.com/agnes,Shopping,http://www.heelstone.com/,"The Astrophysicist's Tango Partner Speakspoetry, poem, poems, writing, literature, hypertext, art, astronomyEditor Jennifer Ley seems deadly serious in catalyzing a
bravura cyberpoetics -- and having a ton o' fun in the process ...
-- Bob Holman, at the miningcompany"
http://www.anniesoldthings.com.au/,Shopping,http://www.anniesoldthings.com.au/,-1
http://www.earthformceramics.co.uk/,Shopping,http://www.earthformceramics.co.uk/,-1
http://www.castle-bryher.co.uk/,Shopping,http://www.castle-bryher.co.uk/,-1
http://www.billswade.i12.com,Shopping,http://www.billswade.i12.com/,-1
http://www.mingwrecks.com/,Shopping,http://www.mingwrecks.com/,"Antique Chinese porcelain, Ming dynasty shipwreck pottery, antique ceramicsAntique Chinese porcelain, Chinese antique porcelain, ming dynasty porcelain, nanhai marine archaeology, antique ceramics, Chinese pottery, ming dynasty porcelain, yixing teapots, Ming dynasty pottery, antique pottery, Jingdezhen porcelain, blue and white porcelain, shipwreck porcelain and pottery, porcelain marks, antique bowls, Wanli shipwreck, antique ceramics, celadon, kraak porcelain, sten sjostrand, old antique porcelain china, antique chinese pottery for sale,ming dynasty reign marks, ming plates and bowls for saleThis site is for antique Chinese porcelain, Ming dynasty porcelain and pottery and antique ceramics from our own Ming shipwreck excavations"
http://www.jax-deco.com/,Shopping,http://www.jax-deco.com/,-1
http://hem.passagen.se/piktor/,Shopping,http://hem.passagen.se/,-1
http://cornishwaresearch.freeservers.com/,Shopping,http://cornishwaresearch.freeservers.com/,-1
http://www.heathergoldminc.com/,Shopping,http://www.heathergoldminc.com/,-1
http://www.doughcreation.com/,Shopping,http://www.doughcreation.com/,-1
http://www.oysterplates.homestead.com/home.html,Shopping,http://www.oysterplates.homestead.com/,-1
http://www.wemyss-ware.co.uk/,Shopping,http://www.wemyss-ware.co.uk/,-1
http://www.webteek.com/potsinacnj,Shopping,http://www.webteek.com/,-1
http://www.heckmancollectibles.com,Shopping,http://www.heckmancollectibles.com/,-1
http://www.artsandcraftsetc.com/,Shopping,http://www.artsandcraftsetc.com/,-1
http://ewaandco.daceasyhost.com/,Shopping,http://ewaandco.daceasyhost.com/,-1
http://www.deco-dreams.com/,Shopping,http://www.deco-dreams.com/,-1
http://www.bungalowbill.com,Shopping,http://www.bungalowbill.com/,-1
http://www.xs4all.nl/~wiltheo/klm_houses.htm,Shopping,http://www.xs4all.nl/,"XS4ALL - First Class InternetXS4ALL, Internet, Televisie, Bellen, service, veiligheid, privacyXS4ALL First Class Internets, Televisie en Bellen. Voor veilig en betrouwbaar internet. Al jaren bekroond voor de allerbeste service."
http://www.powysantiques.co.uk,Shopping,http://www.powysantiques.co.uk/,-1
http://www.zidaiya.com,Shopping,http://www.zidaiya.com/,"zidaiya.com: Old Imari, Kutani, Kyoto Ceramics, Tea Ceremony Items and Japanese Antiques.zidaiya.com, japanese antiques, old imari, kakiemon, old kutani, nabeshima, Kutani, japan kutani, yasokichi tokuda, minoru yoshida, living national treasure, kyoto ceramics, old kiyomizu, zengoro eiraku, rokube kiyomizu, chikusen miura, tea ceremony items, japanese old six kilns, seto, tokoname, shigaraki, echizen, tanba, bizen, goryeo dynasty, chawan, tea bowl, chasyaku, japanese tea scoop, usuki, natsume, nakatsugi, mizusashi, fresh water jar, futaoki, kettle lid rest, old copper, kougou, incense container, Kashiki, cake bowl, kakemono, hanging scroll, daitokuji temple, Kaiseki, traditional Japanese meal brought in courses, chaire, tea caddies, mingei, japanese folk art, edo, meiji, taisho, kyoto, blue and white, celadon, pine tree, bamboo, plum, arabesque, pottery, porcelain, ceramicszidaiya.com sells Japanese antiques on-line from Tokyo, JAPAN. Old Imari porcelain of the Edo period, Meiji/Taisho Kutani porcelain, Kyoto ceramics, Tea Ceremony Items are specialties."
http://www.gifts-are-us.co.uk/,Shopping,http://www.gifts-are-us.co.uk/,-1
http://www.poikilia.co.uk,Shopping,http://www.poikilia.co.uk/,-1
http://www.carltonware.biz/,Shopping,http://www.carltonware.biz/,-1
http://www.designhandlung.com,Shopping,http://www.designhandlung.com/,-1
http://www.radders.clara.co.uk,Shopping,http://www.radders.clara.co.uk/,-1
http://www.hillhousewares.com/,Shopping,http://www.hillhousewares.com/,-1
http://www.royaldelft.nl/,Shopping,http://www.royaldelft.nl/,-1
http://www.zitaglio.com/antiques/,Shopping,http://www.zitaglio.com/,-1
http://www.zeichen.dsl.pipex.com,Shopping,http://www.zeichen.dsl.pipex.com/,-1
http://www.kcsceramics-international.co.uk,Shopping,http://www.kcsceramics-international.co.uk/,-1
http://home.flash.net/~ncrrolfe/,Shopping,http://home.flash.net/,-1
http://www.ironstonepottery.btinternet.co.uk/,Shopping,http://www.ironstonepottery.btinternet.co.uk/,-1
http://www.katrich.com/,Shopping,http://www.katrich.com/,"Paul J. Katrich - Home PagePaul Katrich, iridescent, luster pottery, lustre pottery, luster glazes, lustre glazes, opalescent, studio pottery, handcrafted, crystalline, vessels, bowls, handmade, art pottery, gallery, george lees, photography, videographyArt Pottery by
Paul Katrich, specializing in handcrafted vessels and bowls.
Unique glazes and treatments, including iridescent lusters."
http://www.feeandme.com/,Shopping,http://www.feeandme.com/,-1
http://www.ceramichenapoletane.it/,Shopping,http://www.ceramichenapoletane.it/,-1
http://www.perfectpieces.co.uk,Shopping,http://www.perfectpieces.co.uk/,-1
http://www.violettendencies.net/,Shopping,http://www.violettendencies.net/,-1
http://fp.kevinphipps.plus.com/,Shopping,http://fp.kevinphipps.plus.com/,-1
http://www.faiences-moustiers.com/,Shopping,http://www.faiences-moustiers.com/,-1
http://www.dishesfast.com/,Shopping,http://www.dishesfast.com/,-1
http://www.colling.com/,Shopping,http://www.colling.com/,-1
http://www.mariapottery.com/,Shopping,http://www.mariapottery.com/,-1
http://www.gesner.com,Shopping,http://www.gesner.com/,"Gesner Estate Jewelry - Antique Engagement Rings & Vintage EngagementBest Shopify Theme, Fashion theme, ElectronicsEstate Jewelry for Sale, Florida's largest collection of Antique, Vintage & Estate Diamond engagement rings, specializing in the Art deco rings, Edwardian &amp; more."
http://www.potogoldantiques.com,Shopping,http://www.potogoldantiques.com/,-1
http://www.cheshirecatantiques.com/,Shopping,http://www.cheshirecatantiques.com/,-1
http://www.davidbrower-antiques.com,Shopping,http://www.davidbrower-antiques.com/,-1
http://www.ourhouseantiques.com/,Shopping,http://www.ourhouseantiques.com/,-1
http://olympuscove.com,Shopping,http://olympuscove.com/,-1
http://www.steuben.com/,Shopping,http://www.steuben.com/,-1
http://fentonglassestore.com/,Shopping,http://fentonglassestore.com/,-1
http://www.vintagechina.com,Shopping,http://www.vintagechina.com/,-1
http://www.patternfinders.com,Shopping,http://www.patternfinders.com/,-1
http://www.treasuredantiques.com,Shopping,http://www.treasuredantiques.com/,-1
http://maiasaura.com/,Shopping,http://maiasaura.com/,-1
http://www.mulberryhall.co.uk,Shopping,http://www.mulberryhall.co.uk/,-1
http://parcels-of-time.com,Shopping,http://parcels-of-time.com/,-1
http://www.limogesantiques.com,Shopping,http://www.limogesantiques.com/,"Antique Limoges Porcelain: Exquisite Vases, Plates & Dinnerware Boxes | Antique Limoges Porcelainantique Limoges porcelain, Limoges vases, Limoges platesExplore our collection of antique Limoges porcelain vases, plates, and dinnerware boxes meticulously hand-painted by master artisans in Limoges, France. Discover timeless beauty and craftsmanship."
http://www.lenox.com,Shopping,http://www.lenox.com/,-1
http://www.sweetpea.net/sweetpea,Shopping,http://www.sweetpea.net/,-1
http://www.robbinsnest.com/,Shopping,http://www.robbinsnest.com/,-1
http://www.carlsonsantiques.com,Shopping,http://www.carlsonsantiques.com/,-1
http://www.themeissenshop.com/,Shopping,http://www.themeissenshop.com/,Porzellan-Manufaktur MEISSEN | Kunsthandwerk & Qualität seit 1710MEISSEN | älteste Porzellan-Manufaktur Europas | einzigartiges Kunsthandwerk | außergewöhnliche Qualität | innovatives Design & zeitlose Eleganz | Entdecken Sie jetzt die verschiedenen Geschirr- & Tafelservice sowie Figuren und Kunstwerke von MEISSEN und lassen Sie sich von dem Original verzaubern!MEISSEN | älteste Porzellan-Manufaktur Europas | einzigartiges Kunsthandwerk | außergewöhnliche Qualität | innovatives Design & zeitlose Eleganz | Entdecken Sie jetzt die verschiedenen Geschirr- & Tafelservice sowie Figuren und Kunstwerke von MEISSEN und lassen Sie sich von dem Original verzaubern!
http://daviddonaldsonantiques.com/,Shopping,http://daviddonaldsonantiques.com/,-1
http://www.theinterestingshop.com,Shopping,http://www.theinterestingshop.com/,-1
http://www.roslynroseantiques.com/,Shopping,http://www.roslynroseantiques.com/,-1
http://thechinacupboard.com,Shopping,http://thechinacupboard.com/,-1
http://www.eclecticshop.com,Shopping,http://www.eclecticshop.com/,-1
http://www.dishesareus.com,Shopping,http://www.dishesareus.com/,-1
http://www.antique-glass.co.uk,Shopping,http://www.antique-glass.co.uk/,-1
http://www.paulsmithchina.com,Shopping,http://www.paulsmithchina.com/,-1
http://www.chinapatterns.com/,Shopping,http://www.chinapatterns.com/,-1
http://www.bijouxjewelers.com,Shopping,http://www.bijouxjewelers.com/,-1
http://www.mimisonline.com,Shopping,http://www.mimisonline.com/,-1
http://stan.tillotson.com/,Shopping,http://stan.tillotson.com/,-1
http://www.treasureavenue.com,Shopping,http://www.treasureavenue.com/,-1
http://www.havilandonline.com,Shopping,http://www.havilandonline.com/,"Haviland Online - Haviland China ResourcesHaviland,Haviland China,china,China,Schleiger,Schleiger Books,Haviland Books,
,George Margolin,Cathy Margolin,Margolin,Two Hundred,Two humdred patterns of Haviland China,Two hundred patterns,
Arlene Schleiger,Schleiger 42E,porcelain,bone china,Theodore Haviland,Charles Haviland,Haviland and Co.,Haviland and Company,Limoges,
Limoges China,Limoge,Silver Anniversary,Haviland Online,Haviland book,Haviland booksHaviland Online China Resources- Identification, Background, Sample Pieces, Books, Dealers"
http://www.firsttree.com/lv_menu.htm,Shopping,http://www.firsttree.com/,-1
http://www.treasuresfortomorrow.com,Shopping,http://www.treasuresfortomorrow.com/,-1
http://www.wiseantiques.com,Shopping,http://www.wiseantiques.com/,-1
http://www.sanchezcollectibles.com,Shopping,http://www.sanchezcollectibles.com/,-1
http://www.glassmenagerie.com,Shopping,http://www.glassmenagerie.com/,"Glass Menagerie Antiques & Collectibles For Sale - Antiques & CollectiblesAntiques Vintage Sterling Crystal China Collector Plates, Royal Doulton pottery,  Hummel, Etchings, Lithographs, Teacups, Royal Comemoratives Pottery Miniatures Toys Books"
http://www.danishporcelain.com/,Shopping,http://www.danishporcelain.com/,"Buy Domains - danishporcelain.com is for sale!premium domain, buy domainBuy a domain and see how a premium domain can be the best investment. Your business starts here. Buy a domain today."
http://www.jupiterantiques.co.uk,Shopping,http://www.jupiterantiques.co.uk/,-1
http://www.dishmatchers.com,Shopping,http://www.dishmatchers.com/,-1
http://www.edwardschina.co.uk/,Shopping,http://www.edwardschina.co.uk/,
http://www.blueandwhite.com/,Shopping,http://www.blueandwhite.com/,-1
http://www.decoesque.com/,Shopping,http://www.decoesque.com/,賭け金を調整してオンラインカジノで稼ぐ
http://www.recollects.com/,Shopping,http://www.recollects.com/,-1
http://www.jaffagiftware.com,Shopping,http://www.jaffagiftware.com/,-1
http://www.feathersonline.co.uk,Shopping,http://www.feathersonline.co.uk/,-1
http://www.wotoandwife.bc.ca,Shopping,http://www.wotoandwife.bc.ca/,-1
http://www.homegrownantiques.com,Shopping,http://www.homegrownantiques.com/,-1
http://www.artofvenice.com/,Shopping,http://www.artofvenice.com/,-1
http://www.teaantiques.com/,Shopping,http://www.teaantiques.com/,"Welcome to TeaAntiques
Antiques, Porcelain, wood, gifts, collectables, collectibles, presents, British, English, tea, drinking, teapots, cups, saucers, plates, mahogany, sugar, basin, strainers, caddy, Georgian, mahogany, boxes, veneer, inlay, walnut, marquetry, grain, furniture, treen, jug, Ceylon, Darjeeling, Lapsang, India, tearoom, cream, set, pots, table, Georgian, furniture, collection, quality, presents, collectors, beverages, milk, bowl, basin, Victorian, drinking, green, black, slops, bowl, clipper, decorative, water, kettle, pour, England, lid, spout, poy, canisterWelcome to TeaAntiques - home of eighteenth century antiques - mainly related to the taking of tea."
http://naturesreign.com/,Shopping,http://naturesreign.com/,-1
http://www.allantiqueglass.com/,Shopping,http://www.allantiqueglass.com/,"All Antique Glass.comArt Glass, EAPG, French Art Glass, Bohemian Art Glass, Moser Glass, Mont Joye Glass, Mt. Washington Glass, Thos. Webb, Burmese Glass, PeachblowWe sell ALL TYPES OF GLASS - Art Glass, EAPG, Victorian Colored Glass, Opalescent Glass, Children's Toy Glass & more"
http://www.tcstore.com/,Shopping,http://www.tcstore.com/,tcstoreTc StoreTc Store
http://www.rafa.com/,Shopping,http://www.rafa.com/," Randall Antiques and Fine Art porcelain, china, ceramics, art glass, cut glass, whist counters, cloisonné, champlevé, ivory, judaica, paperweights, royal doulton, wedgwood, oil paintings, prints, drawings, engravings, etchings, lithographs, drawings, pastels, watercolors, woodblock prints, arts and crafts, collectibles, royal bayreuthRAFA is a Florida-based business specializing in the acquisition and selling of porcelain, orientalia, art pottery, arts and crafts, and fine art from the 19th and 20th centuries."
http://www.glassmotorcycles.com/,Shopping,http://www.glassmotorcycles.com/,-1
http://www.staffordshirestateside.com,Shopping,http://www.staffordshirestateside.com/,-1
http://www.cameronsmith.com/,Shopping,http://www.cameronsmith.com/,"Cameron & Smith Ltd. - English Enamel BoxesHOME, FEATURES, English Enamel, Halcyon Days Enamels, Elliot Hall, Staffordshire, Marshall, Crummels, Moorcroft, McLaughlin, Cameron & Smith Ltd., Jewelry boxes, Trinket Boxes, Luxury gifts, Artwork.English Enamel Boxes, Collectibles, English Enamels,  Enamel boxes, Cameron & Smith Ltd., Crummles, Halcyon Days, Porcelains, Discounted enamels, Elliot Hall, Halcyon Days, Staffordshire, Luxury Gifts, Jewelry Boxes.
"
http://bjcrystalgifts.com/,Shopping,http://bjcrystalgifts.com/,-1
http://www.andrewdando.co.uk/,Shopping,http://www.andrewdando.co.uk/,-1
http://www.bishopantiques.com/,Shopping,http://www.bishopantiques.com/,-1
http://www.g.gibbs.zen.co.uk/,Shopping,http://www.g.gibbs.zen.co.uk/,-1
http://www.englishceramics.com,Shopping,http://www.englishceramics.com/,-1
http://www.chinese-porcelain-art.com,Shopping,http://www.chinese-porcelain-art.com/,-1
http://homepages.paradise.net.nz/gemelli/,Shopping,http://homepages.paradise.net.nz/,-1
http://www.westwoodantiques.com/,Shopping,http://www.westwoodantiques.com/,-1
http://members.shaw.ca/rising-sun-antiques/,Shopping,http://members.shaw.ca/,-1
http://www.importedglass.com/,Shopping,http://www.importedglass.com/,-1
http://www.cyberattic.com/~glassfrompast/,Shopping,http://www.cyberattic.com/,"Collectibles and Antiques for sale on Cyberatticcollectibles, antiques, depression glass, collectible, antique, glassware, comic books, postcards, pottery and stoneware, paper collectibles, print collectibles, decorative arts, kitchenware and dinnerware, kidstuff, books, magazines, silver, china, games, toysCollectibles and Antiques for sale by many dealers. Depression glass and other antique and collectible glassware. Paper and print collectibles including books, magazines, comic books and postcards. Pottery and Stoneware, China, Silver and other decorative arts. Kitchenware and Dinnerware. Toys, Games and Kidstuff, vintage postcard."
http://www.pattydep.com/,Shopping,http://www.pattydep.com/,-1
http://www.mamierich.com,Shopping,http://www.mamierich.com/,-1
http://oldemaine.homestead.com/,Shopping,http://oldemaine.homestead.com/,-1
http://www.fentonhobnail.com/,Shopping,http://www.fentonhobnail.com/,-1
http://www.vistosi.it,Shopping,http://www.vistosi.it/,-1
http://magnoliaantiques.hypermart.net/,Shopping,http://magnoliaantiques.hypermart.net/,-1
http://members.allstream.net/~bmacdon2/index.html,Shopping,http://members.allstream.net/,-1
http://www.cornelius-hansen.com/,Shopping,http://www.cornelius-hansen.com/,-1
http://www.sgobbare.com/,Shopping,http://www.sgobbare.com/,-1
http://www.scandiagifts.com/,Shopping,http://www.scandiagifts.com/,-1
http://www.backalleyantiques.com/,Shopping,http://www.backalleyantiques.com/,-1
http://www.abcantique.com,Shopping,http://www.abcantique.com/,-1
http://www.blushingroseboutique.com,Shopping,http://www.blushingroseboutique.com/,-1
http://www.crystalexchange.com,Shopping,http://www.crystalexchange.com/,-1
http://www.pairpoint.com,Shopping,http://www.pairpoint.com/,-1
http://www.nancyscollectibles.com,Shopping,http://www.nancyscollectibles.com/,"Nancy's Antiques & Collectibles, A collection of small antique, vintage and limited edition collectiblesantique, antiques, vintage,lefton
china figurines, geo. z. lefton, haviland limoges, first day covers, stamps, fdc's, fdc, enesco, hallmark,
dept.56, department 56,miniatures, miniature, kay finch, finch,
giraffe,superman,dinky doo,colonial village, treasurecraft, treasure
craft, mccoy, made in japan, collectible, collectable, clothing,
keepsake,collectibles, collectables, avon, frankoma,ucagco, geisha
girl, giesha, knowles, cherished teddies, teddys, music books,
sheet, recipe, recipes,laughlin, homer, california pottery,
california, originals, mij, post, card,pennants, sports pennants,
souvenir pennants, porcelain,porcelian,cherished teddies,charming tails,
pottery, toys, ashtray, ashtrays, linens, doilies, doilys, aprons,
china,dinnerware, crochet, embroidered, embroidery, embroidary,
figurines, dolls, doll, plush,lenox, christoper collection, royal
doulton, royal, dalton, dolton, glass, glassware, anchor hocking,
hazel atlas, depression, eapg, seltzer bottles, precious moments,
breweriana, tobacciana, liberty falls,easter, bunny village, limoge,
theodore, japan, post cards, postcards, children, books, comics,
dc comics, marvel comicsYour source for small antique and vintage collectibles. Includes: Royal Doulton, Lefton China and Figurines, Enesco, California pottery, Treasurecraft Pottery, Cherished Teddies, McCoy Pottery, Precious Moments, Haviland Limoges, postcards, vintage embroidery and crochet, toys, and figurines."
http://www.mytableware.com/,Shopping,http://www.mytableware.com/,-1
http://www.empiregiftsandantiques.com/,Shopping,http://www.empiregiftsandantiques.com/,-1
http://www.arroyoarts.com/,Shopping,http://www.arroyoarts.com/,-1
http://www.sandysfancypants.com/,Shopping,http://www.sandysfancypants.com/,-1
http://deltaimex.com/,Shopping,http://deltaimex.com/,-1
http://www.glasshound.com,Shopping,http://www.glasshound.com/,-1
http://www.freeformsusa.com/,Shopping,http://www.freeformsusa.com/,-1
http://www.planetglass.net/,Shopping,http://www.planetglass.net/,"PlanetGlassglass, retro, fifties, 1950s, 50s, 50's, mid century, 20th century, modern, modernist, modernism, art glass, blenko, scandinavian, italian, murano, holmegaard, vaseline, seguso, venini, barovier, fratteli toso, kosta, boda, orrefors, higgins, vintage, antique, danish mdoern, salviatti, vase, decanter, bowl, ashtray, figure, figurine, statue, decorative, decorative arts, incalmo, battuto, Giampaolo Seguso, Planet GlassPlanetGlass specializes in exceptional mid-century modern glass from all over the globe."
http://theantiquesnet.com,Shopping,http://theantiquesnet.com/,-1
http://www.fire-king.net,Shopping,http://www.fire-king.net/,-1
http://www.atouchofglass.com/,Shopping,http://www.atouchofglass.com/,-1
http://www.classyglass.com/,Shopping,http://www.classyglass.com/,-1
http://www.addison-collection.com/,Shopping,http://www.addison-collection.com/,-1
http://www.insulatorstore.com,Shopping,http://www.insulatorstore.com/,-1
http://www.collantiques.com/,Shopping,http://www.collantiques.com/,-1
http://happywadeing.com/,Shopping,http://happywadeing.com/,"好运彩-好运彩集团有限公司好运彩,好运彩集团有限公司好运彩集团有限公司(happywadeing.com)是国内外专业的VOC检测仪,VOC在线检测仪,VOC在线监测仪,水质测定仪,水质检测仪,复合气体检测仪供应商，好运彩公司不仅具有精湛的技术水平，更有良好的售后服务和优质的解决方案,欢迎来电洽谈"
http://www.viaveneto.net,Shopping,http://www.viaveneto.net/,"Perfumes Via Veneto Nogales, SonoraPerfumería, y, mucho, másEn Via Veneto encontrarás las mejores marcas en perfumes en ambos Nogales. Joyería, accesorios, carteras, lentes para el sol, y muchas cosas mas."
http://rozartpotterystudio.com/,Shopping,http://rozartpotterystudio.com/,-1
http://www.megachina.com,Shopping,http://www.megachina.com/,-1
http://www.antiquemaster.com/cash_family_pottery.php,Shopping,http://www.antiquemaster.com/,-1
http://www.tace.com/,Shopping,http://www.tace.com/,-1
http://www.freeukclassifieds.co.uk/,Shopping,http://www.freeukclassifieds.co.uk/,-1
http://www.artomania.com,Shopping,http://www.artomania.com/,-1
http://www.tiasexchange.com/,Shopping,http://www.tiasexchange.com/,"TIAS.com the Internet's largest antiques & collectibles mall.antiques, antique dealer, antique stores, antique mall, collectible, collectibles, collectableOnline Antique and Collectibles Mall - over a half-million vintage antiques and collectible items for sale on-line."
http://www.collectibleclassifieds.com,Shopping,http://www.collectibleclassifieds.com/,"A-Z Collectibles Classifieds-The Place to Buy, Sell, & Trade Antiques & Collectiblesnorman rockwell 2017 christmas ornament,norman rockwell 2017 christmas plate,cherished teddies 2017 christmas ornament,precious moments 2017 christmas ornamentAntiques and Collectibles Bought and Sold Here. Place your Collectibles Classifieds ad today only one dollar a month. Appraisals and more. Find out what vendors are selling in your state. Stop by today. Our Collectible Classifieds are filled with antiques and collectibles from around the world"
http://www.cherishit.com,Shopping,http://www.cherishit.com/,-1
http://baskethouse.com,Shopping,http://baskethouse.com/,-1
http://www.converseclocks.com/,Shopping,http://www.converseclocks.com/,-1
http://www.oldandnew.com/,Shopping,http://www.oldandnew.com/,"Clocks, clock gears and pinions and other parts for your mechanical clock.pocket watches, Clocks, Grandfather clock, cuckoo clock repair, The Old and New Clock Shop is a full service repair shop for your clock or American pocket watch."
http://www.antiqnet.com/oldtimers,Shopping,http://www.antiqnet.com/,-1
http://www.taylor-time.com/,Shopping,http://www.taylor-time.com/,-1
http://www.british-antiqueclocks.com,Shopping,http://www.british-antiqueclocks.com/,"P A Oxley: Antique Longcase Clocks, Grandfather Clocks For Sale in Wiltshire, UK. Antique Clock Repairs. Fine Antique Barometersclocks, barometers, watches, refurbished, restoration, restores, antiqueA Specialist UK dealer in fine Antique longcase clocks, grandfather clocks and barometers"
http://www.clockdials.com/,Shopping,http://www.clockdials.com/,-1
